ID	title	year	runtime	rating	votes	budget	opening_weekend_usa	gross_usa	worldwide_gross	genres
tt0313021	Der Wixxer	2004	85	6.1	7544	n/a	n/a	n/a	13607165	Comedy,Crime,Mystery
tt0313196	The Crime of Padre Amaro	2002	118	6.8	12383	1800000	504681	5717044	26996738	Drama,Romance
tt0313443	Out of Time	2003	105	6.5	53858	50000000	16185316	41088845	55495563	Crime,Drama,Mystery
tt0313542	Runaway Jury	2003	127	7.1	86784	60000000	11836705	49443628	80154140	Crime,Drama,Thriller
tt0313670	Sweet Sixteen	2002	106	7.4	12304	n/a	26667	316319	3633509	Crime,Drama
tt0313737	Two Weeks Notice	2002	101	6.1	100164	60000000	14328494	93354851	199043242	Comedy,Romance
tt0313792	Anything Else	2003	108	6.4	28552	18000000	1673125	3212310	13585075	Comedy,Romance
tt0313911	Agent Cody Banks	2003	102	5.0	31356	28000000	14064317	47938330	58795814	Action,Adventure,Comedy
tt0314063	Immortal	2004	103	6.0	19978	n/a	n/a	n/a	7172452	Action,Animation,Crime
tt0314067	Philanthropy	2002	110	8.5	11884	n/a	n/a	n/a	20795	Comedy,Drama
tt0314166	Hey Arnold! The Movie	2002	76	6.0	6028	3000000	5706332	13728902	15249308	Adventure,Animation,Comedy
tt0314331	Love Actually	2003	135	7.6	392522	40000000	6886080	59696144	244931766	Comedy,Drama,Romance
tt0314353	Tears of the Sun	2003	121	6.6	108421	75000000	17057213	43734876	86468162	Action,Drama,Thriller
tt0314412	My Life Without Me	2003	106	7.5	23359	n/a	40515	400948	9781854	Drama,Romance
tt0314431	Hope Springs	2003	92	5.4	6330	n/a	n/a	n/a	1567189	Comedy,Romance
tt0314498	The Perfect Score	2004	93	5.7	22662	40000000	4873819	10391003	10772580	Comedy,Crime
tt0314524	Popular Music	2004	105	6.5	4933	n/a	n/a	n/a	1349501	Comedy,Drama
tt0314676	The Singing Detective	2003	109	5.5	7908	8000000	28324	337174	435625	Comedy,Crime,Musical
tt0314786	The In-Laws	2003	98	5.7	15699	40000000	7319848	20453431	26891849	Action,Comedy,Thriller
tt0315297	Twisted	2004	97	5.3	19427	50000000	8904299	25198598	40954603	Crime,Drama,Mystery
tt0315327	Bruce Almighty	2003	101	6.7	352481	81000000	67953330	242829261	484592874	Comedy,Drama,Fantasy
tt0315543	Open Hearts	2002	113	7.5	9118	n/a	14224	136170	1692272	Drama,Romance
tt0315642	Wazir	2016	103	7.1	15919	n/a	586028	1124045	5633588	Action,Crime,Drama
tt0315733	21 Grams	2003	124	7.7	215480	20000000	274454	16290476	60427839	Crime,Drama,Thriller
tt0315824	The Big Bounce	2004	88	4.9	17224	50000000	3336374	6489476	6801716	Comedy,Crime
tt0315983	House of Sand and Fog	2003	126	7.5	62627	16500000	45572	13040288	16763804	Crime,Drama
tt0316188	Raising Victor Vargas	2002	88	7.2	5062	800000	33166	2078661	2816116	Drama,Romance
tt0316356	Open Range	2003	139	7.4	63262	22000000	14047781	58331254	68296293	Action,Drama,Romance
tt0316396	Peter Pan	2003	113	6.8	62765	100000000	11139495	48462608	121975011	Adventure,Family,Fantasy
tt0316465	Radio	2003	109	6.9	36838	35000000	13303724	52333738	53293628	Biography,Drama,Sport
tt0316654	Spider-Man 2	2004	127	7.3	512536	200000000	88156227	373585825	783766341	Action,Adventure,Sci-Fi
tt0316732	Taxi	2004	97	4.5	38457	25000000	12029832	36879320	69372109	Action,Comedy,Crime
tt0317042	One Point O	2004	92	6.1	5388	n/a	n/a	n/a	n/a	Drama,Horror,Mystery
tt0317132	Because of Winn-Dixie	2005	106	6.3	9897	14000000	10208431	32647042	33589427	Comedy,Drama,Family
tt0317198	Bridget Jones: The Edge of Reason	2004	108	6.0	98705	40000000	8684055	40226215	261703979	Comedy,Drama,Romance
tt0317219	Cars	2006	117	7.1	339820	120000000	60119509	244082982	461983149	Animation,Comedy,Family
tt0317248	City of God	2002	130	8.6	659522	3300000	88292	7564459	30680793	Crime,Drama
tt0317303	Daddy Day Care	2003	92	5.5	60090	60000000	27623580	104297061	164433867	Comedy,Family
tt0317640	The Hebrew Hammer	2003	85	6.1	4523	2000000	19539	82157	94615	Comedy
tt0317648	Hidalgo	2004	136	6.7	74723	100000000	18829435	67303450	108040622	Action,Adventure,Biography
tt0317676	House of the Dead	2003	90	2.0	35075	12000000	5500000	10249719	13818181	Action,Adventure,Horror
tt0317705	The Incredibles	2004	115	8.0	618651	92000000	70467623	261441092	631606713	Action,Adventure,Animation
tt0317740	The Italian Job	2003	111	7.0	327232	60000000	19457944	106128601	176070171	Action,Crime,Thriller
tt0317910	The Fog of War: Eleven Lessons from the Life of Robert S. McNamara	2003	107	8.1	22001	n/a	41449	4198566	5038841	Biography,Documentary,History
tt0317919	Mission: Impossible III	2006	126	6.9	312548	150000000	47743273	134029801	397850012	Action,Adventure,Thriller
tt0318034	Russian Ark	2002	99	7.4	17654	n/a	29022	3048997	8690168	Drama,Fantasy,History
tt0318081	A Sound of Thunder	2005	101	4.2	18296	80000000	917398	1900451	11665465	Action,Adventure,Horror
tt0318155	Looney Tunes: Back in Action	2003	91	5.7	30740	80000000	9317371	20991364	68514844	Adventure,Animation,Comedy
tt0318202	To Be and to Have	2002	104	7.9	7306	n/a	20528	777129	16063920	Documentary,Family
tt0318283	Alex & Emma	2003	96	5.6	12650	30000000	6111074	14218698	15368897	Comedy,Romance
tt0318374	The Cooler	2003	101	7.0	31337	3200000	128973	8291572	10464788	Drama,Romance
tt0318411	The Magdalene Sisters	2002	114	7.7	24955	n/a	84553	4890878	21107578	Drama
tt0318462	The Motorcycle Diaries	2004	126	7.8	92733	n/a	159819	16781387	57663224	Adventure,Biography,Drama
tt0318627	Resident Evil: Apocalypse	2004	94	6.2	177988	45000000	23036273	51201453	129342769	Action,Horror,Sci-Fi
tt0318649	Sahara	2005	124	6.0	88013	130000000	18068372	68671925	119240351	Action,Adventure,Comedy
tt0318761	Thumbsucker	2005	96	6.6	20167	4000000	85327	1328679	1919197	Comedy,Drama
tt0318974	The Alamo	2004	137	6.0	18857	107000000	9124701	22414961	25819961	Drama,History,War
tt0319020	Awara Paagal Deewana	2002	158	6.2	7063	n/a	n/a	n/a	n/a	Action,Comedy,Crime
tt0319061	Big Fish	2003	125	8.0	395714	70000000	207377	66809693	122919055	Adventure,Drama,Fantasy
tt0319262	The Day After Tomorrow	2004	124	6.4	394375	125000000	68743584	186740799	542771772	Action,Adventure,Sci-Fi
tt0319343	Elf	2003	97	6.9	195100	33000000	32100000	173840591	220885524	Comedy,Family,Fantasy
tt0319524	How to Deal	2003	101	5.6	8962	16000000	5800000	14195227	14308132	Comedy,Drama,Romance
tt0319531	I'll Sleep When I'm Dead	2003	103	5.8	8104	n/a	13415	360759	490964	Crime,Drama,Mystery
tt0319736	The Legend of Bhagat Singh	2002	155	8.1	13470	n/a	n/a	n/a	n/a	Action,Biography,Drama
tt0319769	Mondays in the Sun	2002	113	7.6	12266	4000000	22401	153256	9832663	Comedy,Drama
tt0319829	Masked and Anonymous	2003	112	5.4	4319	n/a	30783	533569	546106	Comedy,Drama,Music
tt0320193	Oasis	2002	133	7.9	7230	n/a	6485	10304	6696952	Drama,Romance
tt0320244	Party Monster	2003	98	6.3	14358	5000000	15163	742898	782606	Biography,Crime,Drama
tt0320661	Kingdom of Heaven	2005	144	7.2	254348	130000000	19635996	47398413	211652051	Action,Adventure,Drama
tt0320691	Underworld	2003	121	7.0	242844	22000000	21753759	51970690	95708457	Action,Fantasy,Thriller
tt0322259	2 Fast 2 Furious	2003	107	5.9	237149	76000000	50472480	127154901	236350661	Action,Crime,Thriller
tt0322330	Freaky Friday	2003	97	6.1	117481	20000000	22203007	110230332	160846332	Comedy,Family,Fantasy
tt0322420	Life Is a Miracle	2004	155	7.6	11685	8000000	n/a	n/a	1993736	Comedy,Drama,Music
tt0322545	Berlin Blues	2003	105	7.2	6285	n/a	n/a	n/a	4143889	Comedy,Drama
tt0322589	Honey	2003	94	5.3	41565	18000000	12856040	30308417	62228395	Drama,Music,Romance
tt0322659	Northfork	2003	103	6.3	5157	1900000	61481	1420578	1599804	Drama,Fantasy
tt0322674	Twin Sisters	2002	137	7.4	6244	n/a	1207	1563	5938165	Drama,Romance,War
tt0322802	Jackass: The Movie	2002	87	6.6	77689	5000000	22763437	64255312	79493831	Action,Comedy,Documentary
tt0323013	Lakshya	2004	186	7.9	18816	n/a	380000	753600	5859242	Action,Drama,Romance
tt0323033	Laws of Attraction	2004	90	5.9	21217	32000000	7000000	17871255	30016165	Comedy,Romance
tt0323120	Loving Annabelle	2006	77	6.3	11247	1000000	n/a	n/a	n/a	Drama,Romance
tt0323551	Bad Boys	2003	126	6.2	4378	n/a	n/a	n/a	4778324	Action,Biography,Crime
tt0323630	Phone	2002	104	6.2	4734	n/a	n/a	n/a	21784403	Horror,Mystery,Thriller
tt0323642	Piglet's Big Movie	2003	75	6.1	6303	n/a	6097758	23103423	62870546	Adventure,Animation,Comedy
tt0323872	Kitchen Stories	2003	95	7.3	7758	n/a	48103	351235	2823472	Comedy,Drama
tt0323939	Shade	2003	101	6.3	11702	10000000	10696	25032	459098	Crime,Thriller
tt0323944	Shattered Glass	2003	94	7.1	31863	6000000	77540	2220008	2944752	Drama,History
tt0323998	Slim Susie	2003	97	6.9	8729	n/a	n/a	n/a	90132	Comedy,Crime,Mystery
tt0324127	Suspect Zero	2004	99	5.8	18334	27000000	3446375	8725813	11416075	Crime,Horror,Mystery
tt0324133	Swimming Pool	2003	102	6.7	40039	n/a	287296	10130108	22441497	Crime,Drama,Mystery
tt0324197	Time of the Wolf	2003	114	6.6	9139	n/a	7560	61439	499149	Drama,Horror
tt0324216	The Texas Chainsaw Massacre	2003	98	6.2	124992	9500000	29100000	80571655	107362708	Horror
tt0324554	Wicker Park	2004	114	7.0	50897	30000000	5467281	13001257	21741598	Drama,Mystery,Romance
tt0325055	Sylvia	2003	110	6.3	9980	n/a	58940	1315498	2917393	Biography,Drama,Romance
tt0325123	Bright Young Things	2003	102	6.6	4900	n/a	46926	933637	2682600	Comedy,Drama,War
tt0325258	Dickie Roberts: Former Child Star	2003	98	5.5	13134	17000000	6660540	22738671	23727734	Comedy
tt0325537	Head of State	2003	95	5.5	17340	35200000	13503484	38125247	38620484	Comedy
tt0325596	The I Inside	2004	90	6.1	10091	8800000	n/a	n/a	72962	Mystery,Sci-Fi,Thriller
tt0325655	The Eye	2002	99	6.7	27156	n/a	n/a	512049	12165016	Horror,Mystery
tt0325675	Boats Out of Watermelon Rinds	2004	97	7.9	5079	n/a	n/a	n/a	13500	Comedy,Drama,Family
tt0325703	Lara Croft Tomb Raider: The Cradle of Life	2003	117	5.5	124288	95000000	21783641	65660196	156505388	Action,Adventure,Fantasy
tt0325710	The Last Samurai	2003	154	7.7	376815	140000000	24271354	111127263	454627263	Action,Drama,War
tt0325805	Matchstick Men	2003	116	7.3	119305	62000000	13087307	36906460	65565672	Comedy,Crime,Drama
tt0325980	Pirates of the Caribbean: The Curse of the Black Pearl	2003	143	8.0	977525	140000000	46630690	305413918	654264015	Action,Adventure,Fantasy
tt0326208	Stander	2003	111	7.2	7883	15000000	19067	31651	272791	Action,Biography,Crime
tt0326429	The Miracle of Bern	2003	118	6.7	6263	n/a	n/a	n/a	24816394	Drama,Sport
tt0326769	Biker Boyz	2003	110	4.6	12250	24000000	10106992	22076772	23510601	Action,Drama
tt0326835	Dot the I	2003	92	6.8	8070	n/a	9581	307486	307486	Drama,Romance,Thriller
tt0326856	Envy	2004	99	4.8	28965	40000000	6160886	13562325	14494036	Comedy
tt0326905	The Great Raid	2005	132	6.7	20580	80000000	3376009	10167373	10777375	Action,Drama,War
tt0326977	I'm Not Scared	2003	108	7.4	13765	n/a	48292	1615328	7354418	Crime,Drama,Mystery
tt0327056	Mystic River	2003	138	7.9	395758	25000000	640815	90135191	156595191	Crime,Drama,Mystery
tt0327084	Over the Hedge	2006	83	6.7	150731	80000000	38457003	155019340	336002996	Adventure,Animation,Comedy
tt0327137	Secondhand Lions	2003	111	7.5	49371	30000000	12900000	42070939	47913828	Comedy,Drama,Family
tt0327162	The Stepford Wives	2004	93	5.3	57465	90000000	21406781	59484742	101297248	Comedy,Horror,Sci-Fi
tt0327247	The Whole Ten Yards	2004	98	5.5	52020	40000000	6685381	16328471	25449487	Comedy,Crime,Thriller
tt0327437	Around the World in 80 Days	2004	120	5.9	80213	110000000	7576132	24008137	72178895	Action,Adventure,Comedy
tt0327554	Catwoman	2004	104	3.3	104774	100000000	16728411	40202379	82102379	Action,Crime,Fantasy
tt0327597	Coraline	2009	100	7.7	182522	60000000	16849640	75286229	124596398	Animation,Drama,Fantasy
tt0327643	Dirty Love	2005	91	3.6	6662	n/a	23281	36099	36099	Comedy,Romance
tt0327679	Ella Enchanted	2004	96	6.2	58399	31000000	6100000	22918387	27388767	Comedy,Family,Fantasy
tt0327850	The Rundown	2003	104	6.7	97164	85000000	18553765	47726342	80981914	Action,Adventure,Comedy
tt0327919	I Am David	2003	90	7.2	6983	n/a	160346	288552	292376	Adventure,Drama
tt0328099	Malibu's Most Wanted	2003	86	5.1	17914	15000000	12618159	34432201	34622504	Comedy,Crime
tt0328107	Man on Fire	2004	146	7.7	313014	70000000	22751490	77911774	130293714	Action,Crime,Drama
tt0328538	Thirteen	2003	100	6.8	76715	2000000	116260	4601043	10128960	Drama
tt0328589	Under the Tuscan Sun	2003	113	6.7	44124	18000000	9751425	43610723	58878723	Comedy,Drama,Romance
tt0328802	September 11	2002	134	6.9	5268	n/a	7046	127035	1266063	Drama
tt0328828	American Wedding	2003	96	6.3	185714	55000000	33369440	104565114	230990229	Comedy
tt0328844	The Inheritance	2003	115	7.3	4482	n/a	3270	68215	1388297	Drama
tt0328880	Brother Bear	2003	85	6.8	89223	128000000	291940	85336277	250397798	Adventure,Animation,Comedy
tt0328962	Comedian	2002	82	6.9	6194	n/a	60224	2751988	2751988	Comedy,Documentary
tt0329028	Dumb and Dumberer: When Harry Met Lloyd	2003	85	3.4	35553	19000000	11100000	26276465	39267515	Comedy
tt0329101	Freddy vs. Jason	2003	97	5.7	105646	30000000	36400000	82622655	114908830	Action,Horror
tt0329388	Monsieur Ibrahim	2003	96	7.3	10441	n/a	n/a	2823890	11541041	Comedy,Drama
tt0329393	Mr. and Mrs. Iyer	2002	120	7.9	4531	n/a	n/a	n/a	n/a	Drama
tt0329575	Seabiscuit	2003	140	7.3	63896	87000000	20854735	120277854	148336445	Drama,History,Sport
tt0329691	Torque	2004	84	4.1	26147	40000000	9970557	21215059	46546197	Action,Comedy,Crime
tt0329717	Hollywood Homicide	2003	116	5.3	34672	75000000	11112632	30940691	51142659	Action,Comedy,Crime
tt0329767	Wilbur Wants to Kill Himself	2002	111	6.8	7440	4000000	13747	235294	1546505	Comedy,Drama,Romance
tt0329774	xXx: State of the Union	2005	101	4.4	64773	60000000	12712272	26873932	71022693	Action,Adventure,Crime
tt0330099	The Brown Bunny	2003	93	5.0	13125	10000000	50601	366301	402599	Drama
tt0330111	The Calcium Kid	2004	89	5.6	4405	n/a	n/a	n/a	109202	Comedy
tt0330229	Dolls	2002	114	7.6	15040	n/a	2067	4067	5405725	Drama,Romance
tt0330243	Day of the Wacko	2002	93	8.1	7868	n/a	n/a	n/a	1277521	Comedy,Drama,Romance
tt0330373	Harry Potter and the Goblet of Fire	2005	157	7.7	501964	150000000	102685961	290417905	896346229	Adventure,Family,Fantasy
tt0330602	Mambo Italiano	2003	88	6.7	6129	n/a	406651	6253026	8692636	Comedy,Drama,Romance
tt0330691	The Card Player	2004	103	4.9	4738	n/a	n/a	n/a	3368452	Horror,Mystery,Thriller
tt0330702	Don't Move	2004	125	7.1	7488	n/a	11075	337265	12071007	Drama,Romance
tt0330793	The Punisher	2004	124	6.4	144317	33000000	14000000	33810189	54700105	Action,Crime,Drama
tt0330843	Saathiya	2002	138	6.9	6270	n/a	71400	317564	541367	Drama,Family,Romance
tt0330994	Titanic: The Legend Goes On...	2000	90	2.0	8847	n/a	n/a	n/a	n/a	Animation,Family,Fantasy
tt0331370	Whisky	2004	99	7.1	4595	500000	n/a	n/a	633761	Comedy,Drama
tt0331468	Cold Creek Manor	2003	118	5.0	20289	n/a	8190574	21386011	29119434	Drama,Mystery,Thriller
tt0331632	Scooby-Doo 2: Monsters Unleashed	2004	93	5.0	44753	80000000	29438331	84216833	181216833	Adventure,Comedy,Family
tt0331639	Shakthi: The Power	2002	170	6.0	4344	n/a	n/a	n/a	171672	Action,Drama
tt0331811	11:14	2003	86	7.2	43029	6000000	n/a	n/a	3810792	Crime,Drama,Mystery
tt0331933	Man of the House	2005	100	5.4	21987	40000000	8917251	19699706	21577624	Comedy,Crime
tt0331952	The Clearing	2004	95	5.8	12884	n/a	472781	5763875	12520799	Drama,Mystery,Thriller
tt0331953	Club Dread	2004	104	5.7	27189	8600000	3035688	5001708	7565807	Comedy,Horror,Mystery
tt0332047	Fever Pitch	2005	104	6.2	40681	30000000	12400125	42071069	50451307	Comedy,Drama,Romance
tt0332136	If Only	2004	92	7.2	30389	n/a	n/a	n/a	n/a	Comedy,Drama,Fantasy
tt0332280	The Notebook	2004	123	7.8	486353	29000000	13464745	81001787	115533700	Drama,Romance
tt0332375	Saved!	2004	92	6.7	43433	5000000	345136	8940582	10156933	Comedy,Drama
tt0332379	School of Rock	2003	109	7.1	250669	35000000	19622714	81261177	131095614	Comedy,Music
tt0332452	Troy	2004	163	7.2	461771	175000000	46865412	133378256	497409852	Drama,History
tt0332658	Intermission	2003	105	6.8	14752	5000000	39936	896993	4856298	Comedy,Crime,Drama
tt0333766	Garden State	2004	102	7.4	202558	2500000	201115	26782316	35825316	Comedy,Drama,Romance
tt0333780	Legally Blonde 2: Red, White & Blonde	2003	95	4.8	58139	45000000	22220670	90186328	124914842	Comedy
tt0334405	Spellbound	2002	97	7.5	11650	n/a	17508	5728581	7457710	Comedy,Documentary,Thriller
tt0334754	Yossi & Jagger	2002	65	7.1	6486	n/a	19395	267005	351707	Drama,Romance,War
tt0335013	The Company	2003	112	6.3	6061	15000000	93776	2283914	6415017	Drama,Music,Romance
tt0335119	Girl with a Pearl Earring	2003	100	6.9	69077	12000000	89472	11670971	29882846	Biography,Drama,Romance
tt0335121	Godsend	2004	102	4.8	24188	25000000	6900000	14379751	30114487	Action,Drama,Fantasy
tt0335245	The Ladykillers	2004	104	6.2	95136	35000000	12634563	39799191	76665191	Comedy,Crime,Thriller
tt0335266	Lost in Translation	2003	102	7.7	382457	4000000	925087	44585453	118685453	Drama
tt0335345	The Passion of the Christ	2004	127	7.1	203785	30000000	83848082	370782930	610061517	Drama
tt0335438	Starsky & Hutch	2004	101	6.1	133689	60000000	28103367	88237754	170268750	Comedy,Crime
tt0335559	Win a Date with Tad Hamilton!	2004	95	5.6	25598	22000000	7320066	17071962	20862484	Comedy,Romance
tt0335563	Wonderland	2003	104	6.6	20582	5000000	91798	1060512	2466444	Crime,Drama,Mystery
tt0337103	Crimson Rivers 2: Angels of the Apocalypse	2004	97	6.0	18721	n/a	46376	152148	40152148	Action,Crime,Horror
tt0337563	13 Going on 30	2004	98	6.1	153896	37000000	21054283	57231747	96455697	Comedy,Fantasy,Romance
tt0337573	Antibodies	2005	127	7.0	7150	n/a	n/a	n/a	891133	Crime,Drama,Horror
tt0337578	Baghban	2003	181	7.4	14266	n/a	345041	1058803	7885479	Drama,Romance
tt0337579	Barbershop 2: Back in Business	2004	106	5.7	13631	30000000	24241612	65111277	65991448	Comedy,Drama
tt0337592	Love Don't Cost a Thing	2003	100	5.2	7689	n/a	6315311	21924226	21964072	Comedy,Drama,Romance
tt0337692	On the Road	2012	124	6.1	38318	25000000	39550	744296	8784318	Adventure,Drama,Romance
tt0337697	The Prince and Me	2004	111	5.9	36094	22000000	9406378	28176497	37666766	Comedy,Family,Romance
tt0337711	Rugrats Go Wild	2003	80	5.6	7168	25000000	11556869	39402572	55250496	Adventure,Animation,Comedy
tt0337721	The Snow Walker	2003	103	7.3	9668	n/a	35000	201149	201149	Adventure,Drama
tt0337741	Something's Gotta Give	2003	128	6.7	105407	80000000	16064723	124728738	265328738	Comedy,Drama,Romance
tt0337876	Birth	2004	100	6.1	33309	20000000	1282000	5095038	23925492	Drama,Fantasy,Mystery
tt0337909	Calendar Girls	2003	108	6.9	22173	10000000	151393	31041759	93400759	Comedy,Drama
tt0337917	Catch That Kid	2004	91	5.2	9210	12000000	5824860	16703799	16930762	Adventure,Comedy,Crime
tt0337921	Cellular	2004	94	6.5	89184	25000000	10600000	32003620	56051920	Action,Crime,Thriller
tt0337960	Danny Deckchair	2003	100	6.7	4685	n/a	10304	160276	805894	Comedy,Romance
tt0337961	In My Skin	2002	93	6.3	4700	n/a	7572	31046	52231	Drama,Horror
tt0337978	Live Free or Die Hard	2007	128	7.1	375561	110000000	33369559	134529403	383531464	Action,Thriller
tt0338013	Eternal Sunshine of the Spotless Mind	2004	108	8.3	844795	20000000	8175198	34400301	72258126	Drama,Romance,Sci-Fi
tt0338077	Grind	2003	105	6.0	11386	6000000	2511403	5123696	5141166	Adventure,Comedy,Sport
tt0338094	The Haunted Mansion	2003	88	5.0	39365	90000000	24278410	75847266	182290266	Comedy,Family,Fantasy
tt0338095	High Tension	2003	91	6.8	64254	n/a	1897705	3681066	6291958	Horror
tt0338096	Dirty Dancing: Havana Nights	2004	86	6.0	25554	25000000	5900000	14161590	27685016	Drama,Music,Romance
tt0338097	Head in the Clouds	2004	132	6.6	14110	n/a	46133	398278	3664858	Drama,Romance,War
tt0338135	The Barbarian Invasions	2003	99	7.6	27239	n/a	461363	8544975	34883010	Comedy,Crime,Drama
tt0338188	The Missing	2003	137	6.5	31603	60000000	10833633	27011180	38364277	Adventure,Thriller,Western
tt0338216	Lucky You	2007	124	5.9	19677	55000000	2710445	5758950	8382477	Drama,Romance,Sport
tt0338309	Evil	2003	113	7.8	34101	n/a	2448	15530	340122	Drama
tt0338325	Paparazzi	2004	84	5.8	14251	20000000	6146262	15714234	16796512	Action,Crime,Drama
tt0338337	Paycheck	2003	119	6.3	99181	60000000	13462374	53790451	96269812	Action,Mystery,Sci-Fi
tt0338348	The Polar Express	2004	100	6.6	158772	165000000	23323463	187224490	313500433	Adventure,Animation,Comedy
tt0338427	Shopgirl	2005	106	6.3	22818	n/a	229685	10284523	11125325	Drama,Romance
tt0338459	Spy Kids 3-D: Game Over	2003	84	4.2	50997	38000000	32500000	111761982	197101678	Action,Adventure,Comedy
tt0338466	Stuck on You	2003	118	5.7	49450	55000000	9411055	33832741	65784503	Comedy
tt0338512	Two Brothers	2004	109	7.1	13798	n/a	6144160	19176754	62174008	Adventure,Drama,Family
tt0338526	Van Helsing	2004	131	6.1	233365	160000000	51748040	120177084	300157638	Action,Adventure,Fantasy
tt0338564	Infernal Affairs	2002	101	8.1	113132	6428966	25680	169659	8836958	Crime,Drama,Mystery
tt0338706	Alexandra's Project	2003	103	6.5	4709	n/a	37078	752148	1224975	Drama,Mystery,Thriller
tt0338751	The Aviator	2004	170	7.5	314257	110000000	858021	102610330	213719942	Biography,Drama
